법정동코드,시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
4185034022,경기도,용인군,수지면,죽전리,0,1988-04-23,1996-03-01,13230502
4185034023,경기도,용인군,수지면,동천리,0,1988-04-23,1996-03-01,13230503
4185034024,경기도,용인군,수지면,고기리,0,1988-04-23,1996-03-01,13230504
4185034025,경기도,용인군,수지면,신봉리,0,1988-04-23,1996-03-01,13230505
4185034026,경기도,용인군,수지면,성복리,0,1988-04-23,1996-03-01,13230506
4185034027,경기도,용인군,수지면,상현리,0,1988-04-23,1996-03-01,13230507
4185035000,경기도,용인군,남사면,,0,1988-04-23,1996-03-01,13230700
4185035021,경기도,용인군,남사면,봉무리,0,1988-04-23,1996-03-01,13230701
4185035022,경기도,용인군,남사면,북리,0,1988-04-23,1996-03-01,13230702
4185035023,경기도,용인군,남사면,통삼리,0,1988-04-23,1996-03-01,13230703
4185035024,경기도,용인군,남사면,봉명리,0,1988-04-23,1996-03-01,13230704
4185035025,경기도,용인군,남사면,진목리,0,1988-04-23,1996-03-01,13230705
4185035026,경기도,용인군,남사면,원암리,0,1988-04-23,1996-03-01,13230706
4185035027,경기도,용인군,남사면,전궁리,0,1988-04-23,1996-03-01,13230707
4185035028,경기도,용인군,남사면,방아리,0,1988-04-23,1996-03-01,13230708
4185035029,경기도,용인군,남사면,창리,0,1988-04-23,1996-03-01,13230709
4185035030,경기도,용인군,남사면,아곡리,0,1988-04-23,1996-03-01,13230710
4185035031,경기도,용인군,남사면,완장리,0,1988-04-23,1996-03-01,13230711
4185036000,경기도,용인군,이동면,,0,1988-04-23,1996-03-01,13230800
4185036021,경기도,용인군,이동면,송전리,0,1988-04-23,1996-03-01,13230801
4185036022,경기도,용인군,이동면,어비리,0,1988-04-23,1996-03-01,13230802
4185036023,경기도,용인군,이동면,묘봉리,0,1988-04-23,1996-03-01,13230803
4185036024,경기도,용인군,이동면,화산리,0,1988-04-23,1996-03-01,13230804
4185036025,경기도,용인군,이동면,시미리,0,1988-04-23,1996-03-01,13230805
4185036026,경기도,용인군,이동면,덕성리,0,1988-04-23,1996-03-01,13230806
4185036027,경기도,용인군,이동면,묵리,0,1988-04-23,1996-03-01,13230807
4185036028,경기도,용인군,이동면,천리,0,1988-04-23,1996-03-01,13230808
4185036029,경기도,용인군,이동면,서리,0,1988-04-23,1996-03-01,13230809
4185037000,경기도,용인군,원삼면,,0,1988-04-23,1996-03-01,13230900
4185037001,경기도,용인군,원삼면,가좌리,0,1988-04-23,1988-04-23,
4185037021,경기도,용인군,원삼면,고당리,0,1988-04-23,1996-03-01,13230901
4185037022,경기도,용인군,원삼면,사암리,0,1988-04-23,1996-03-01,13230902
4185037023,경기도,용인군,원삼면,좌항리,0,1988-04-23,1996-03-01,13230903
4185037024,경기도,용인군,원삼면,맹리,0,1988-04-23,1996-03-01,13230904
4185037025,경기도,용인군,원삼면,미평리,0,1988-04-23,1996-03-01,13230905
4185037026,경기도,용인군,원삼면,두창리,0,1988-04-23,1996-03-01,13230906
4185037027,경기도,용인군,원삼면,독성리,0,1988-04-23,1996-03-01,13230907
4185037028,경기도,용인군,원삼면,죽능리,0,1988-04-23,1996-03-01,13230908
4185037029,경기도,용인군,원삼면,목신리,0,1988-04-23,1996-03-01,13230909
4185037030,경기도,용인군,원삼면,학일리,0,1988-04-23,1996-03-01,13230910
4185037031,경기도,용인군,원삼면,문촌리,0,1988-04-23,1996-03-01,13230911
4185037032,경기도,용인군,원삼면,가재월리,0,1988-04-23,1996-03-01,13230912
4185038000,경기도,용인군,외사면,,0,1988-04-23,1996-03-01,13231000
4185038021,경기도,용인군,외사면,백암리,0,1988-04-23,1996-03-01,13231001
4185038022,경기도,용인군,외사면,박곡리,0,1988-04-23,1996-03-01,13231002
4185038023,경기도,용인군,외사면,백봉리,0,1988-04-23,1996-03-01,13231003
4185038024,경기도,용인군,외사면,고안리,0,1988-04-23,1996-03-01,13231004
4185038025,경기도,용인군,외사면,옥산리,0,1988-04-23,1996-03-01,13231005
4185038026,경기도,용인군,외사면,장평리,0,1988-04-23,1996-03-01,13231006
4185038027,경기도,용인군,외사면,석천리,0,1988-04-23,1996-03-01,13231007
4185038028,경기도,용인군,외사면,용천리,0,1988-04-23,1996-03-01,13231008
4185038029,경기도,용인군,외사면,근삼리,0,1988-04-23,1996-03-01,13231009
4185038030,경기도,용인군,외사면,근창리,0,1988-04-23,1996-03-01,13231010
4185038031,경기도,용인군,외사면,근곡리,0,1988-04-23,1996-03-01,13231011
4185038032,경기도,용인군,외사면,가창리,0,1988-04-23,1996-03-01,13231012
4185038033,경기도,용인군,외사면,가좌리,0,1988-04-23,1996-03-01,13231013
4185039000,경기도,용인군,내사면,,0,1988-04-23,1996-03-01,13231100
4185039021,경기도,용인군,내사면,양지리,0,1988-04-23,1996-03-01,13231101
4185039022,경기도,용인군,내사면,남곡리,0,1988-04-23,1996-03-01,13231102
4185039023,경기도,용인군,내사면,평창리,0,1988-04-23,1996-03-01,13231103
4185039024,경기도,용인군,내사면,제일리,0,1988-04-23,1996-03-01,13231104
4185039025,경기도,용인군,내사면,추계리,0,1988-04-23,1996-03-01,13231105
4185039026,경기도,용인군,내사면,식금리,0,1988-04-23,1996-03-01,13231106
4185039027,경기도,용인군,내사면,정수리,0,1988-04-23,1996-03-01,13231107
4185039028,경기도,용인군,내사면,대대리,0,1988-04-23,1996-03-01,13231108
4185039029,경기도,용인군,내사면,주북리,0,1988-04-23,1996-03-01,13231109
4185039030,경기도,용인군,내사면,송문리,0,1988-04-23,1996-03-01,13231110
4186000000,경기도,안성군,,,0,1988-04-23,1998-04-01,13240000
4186011000,경기도,안성군,안성읍,,0,1988-04-23,1998-04-01,13240100
4186011021,경기도,안성군,안성읍,봉산동,0,1988-04-23,1988-09-30,
4186011022,경기도,안성군,안성읍,숭인동,0,1988-04-23,1988-09-30,
4186011023,경기도,안성군,안성읍,영동,0,1988-04-23,1988-09-30,
4186011024,경기도,안성군,안성읍,봉남동,0,1988-04-23,1988-09-30,
4186011025,경기도,안성군,안성읍,구포동,0,1988-04-23,1988-09-30,
4186011026,경기도,안성군,안성읍,동본동,0,1988-04-23,1988-09-30,
4186011027,경기도,안성군,안성읍,명륜동,0,1988-04-23,1988-09-30,
4186011028,경기도,안성군,안성읍,옥천동,0,1988-04-23,1988-09-30,
4186011029,경기도,안성군,안성읍,낙원동,0,1988-04-23,1988-09-30,
4186011030,경기도,안성군,안성읍,창전동,0,1988-04-23,1988-09-30,
4186011031,경기도,안성군,안성읍,성남동,0,1988-04-23,1988-09-30,
4186011032,경기도,안성군,안성읍,신흥동,0,1988-04-23,1988-09-30,
4186011033,경기도,안성군,안성읍,인지동,0,1988-04-23,1988-09-30,
4186011034,경기도,안성군,안성읍,금산동,0,1988-04-23,1988-09-30,
4186011035,경기도,안성군,안성읍,연지동,0,1988-04-23,1988-09-30,
4186011036,경기도,안성군,안성읍,대천동,0,1988-04-23,1988-09-30,
4186011037,경기도,안성군,안성읍,서인동,0,1988-04-23,1988-09-30,
4186011038,경기도,안성군,안성읍,석정동,0,1988-04-23,1988-09-30,
4186011039,경기도,안성군,안성읍,아양동,0,1988-04-23,1988-09-30,
4186011040,경기도,안성군,안성읍,금석동,0,1988-04-23,1988-09-30,
4186011041,경기도,안성군,안성읍,계동,0,1988-04-23,1988-09-30,
4186011042,경기도,안성군,안성읍,옥산동,0,1988-04-23,1988-09-30,
4186011043,경기도,안성군,안성읍,사곡동,0,1988-04-23,1988-09-30,
4186011044,경기도,안성군,안성읍,도기동,0,1988-04-23,1988-09-30,
4186011045,경기도,안성군,안성읍,당왕동,0,1988-04-23,1988-09-30,
4186011046,경기도,안성군,안성읍,실왕동,0,1988-04-23,1988-09-30,
4186011047,경기도,안성군,안성읍,봉산리,0,1988-10-01,1998-04-01,13240101
4186011048,경기도,안성군,안성읍,숭인리,0,1988-10-01,1998-04-01,13240102
4186011049,경기도,안성군,안성읍,영동리,0,1988-10-01,1998-04-01,13240103
4186011050,경기도,안성군,안성읍,봉남리,0,1988-10-01,1998-04-01,13240104
4186011051,경기도,안성군,안성읍,구포리,0,1988-10-01,1998-04-01,13240105
4186011052,경기도,안성군,안성읍,동본리,0,1988-10-01,1998-04-01,13240106
4186011053,경기도,안성군,안성읍,명륜리,0,1988-10-01,1998-04-01,13240107
4186011054,경기도,안성군,안성읍,옥천리,0,1988-10-01,1998-04-01,13240108
4186011055,경기도,안성군,안성읍,낙원리,0,1988-10-01,1998-04-01,13240109
4186011056,경기도,안성군,안성읍,창전리,0,1988-04-23,1998-04-01,13240110
4186011057,경기도,안성군,안성읍,성남리,0,1988-10-01,1998-04-01,13240111
4186011058,경기도,안성군,안성읍,신흥리,0,1988-10-01,1998-04-01,13240112
4186011059,경기도,안성군,안성읍,인지리,0,1988-10-01,1998-04-01,13240113
4186011060,경기도,안성군,안성읍,금산리,0,1988-10-01,1998-04-01,13240114
4186011061,경기도,안성군,안성읍,연지리,0,1988-10-01,1998-04-01,13240115
4186011062,경기도,안성군,안성읍,대천리,0,1988-10-01,1998-04-01,13240116
4186011063,경기도,안성군,안성읍,서인리,0,1988-10-01,1998-04-01,13240117
4186011064,경기도,안성군,안성읍,석정리,0,1988-10-01,1998-04-01,13240118
4186011065,경기도,안성군,안성읍,아양리,0,1988-10-01,1998-04-01,13240119
4186011066,경기도,안성군,안성읍,금석리,0,1988-10-01,1998-04-01,13240120
4186011067,경기도,안성군,안성읍,계촌리,0,1988-10-01,1998-04-01,13240121
4186011068,경기도,안성군,안성읍,옥산리,0,1988-10-01,1998-04-01,13240122
4186011069,경기도,안성군,안성읍,사곡리,0,1988-10-01,1998-04-01,13240123
4186011070,경기도,안성군,안성읍,도기리,0,1988-10-01,1998-04-01,13240124
4186011071,경기도,안성군,안성읍,당왕리,0,1988-10-01,1998-04-01,13240125
4186011072,경기도,안성군,안성읍,실왕리,0,1988-10-01,1998-04-01,
4186011073,경기도,안성군,안성읍,가사리,0,1997-06-06,1998-04-01,4186031037
4186011074,경기도,안성군,안성읍,가현리,0,1997-06-06,1998-04-01,4186031022
4186011075,경기도,안성군,안성읍,신건지리,0,1997-06-06,1998-04-01,4186035027
4186011076,경기도,안성군,안성읍,신소현리,0,1997-06-06,1998-04-01,4186035021
4186011077,경기도,안성군,안성읍,신모산리,0,1997-06-06,1998-04-01,4186035023
4186031000,경기도,안성군,보개면,,0,1988-04-23,1998-04-01,13240200
4186031021,경기도,안성군,보개면,적가리,0,1988-04-23,1998-04-01,13240201
4186031022,경기도,안성군,보개면,가현리,0,1988-04-23,1997-06-06,0
4186031023,경기도,안성군,보개면,기좌리,0,1988-04-23,1998-04-01,13240203
4186031024,경기도,안성군,보개면,북좌리,0,1988-04-23,1998-04-01,13240204
4186031025,경기도,안성군,보개면,상삼리,0,1988-04-23,1998-04-01,13240205
4186031026,경기도,안성군,보개면,신장리,0,1988-04-23,1998-04-01,13240206
4186031027,경기도,안성군,보개면,양복리,0,1988-04-23,1998-04-01,13240207
4186031028,경기도,안성군,보개면,오두리,0,1988-04-23,1998-04-01,13240208
4186031029,경기도,안성군,보개면,이전리,0,1988-04-23,1998-04-01,13240209
4186031030,경기도,안성군,보개면,불현리,0,1988-04-23,1998-04-01,13240210
4186031031,경기도,안성군,보개면,내방리,0,1988-04-23,1998-04-01,13240211
4186031032,경기도,안성군,보개면,동신리,0,1988-04-23,1998-04-01,13240212
4186031033,경기도,안성군,보개면,곡천리,0,1988-04-23,1998-04-01,13240213
4186031034,경기도,안성군,보개면,복평리,0,1988-04-23,1998-04-01,13240214
4186031035,경기도,안성군,보개면,구사리,0,1988-04-23,1998-04-01,13240215
4186031036,경기도,안성군,보개면,가율리,0,1988-04-23,1998-04-01,13240216
4186031037,경기도,안성군,보개면,가사리,0,1988-04-23,1997-06-06,0
4186031038,경기도,안성군,보개면,신안리,0,1988-04-23,1998-04-01,13240218
4186031039,경기도,안성군,보개면,동평리,0,1988-04-23,1998-04-01,13240219
4186031040,경기도,안성군,보개면,남풍리,0,1988-04-23,1998-04-01,13240220
4186031041,경기도,안성군,보개면,북가현리,0,1988-04-23,1998-04-01,13240221
4186032000,경기도,안성군,금광면,,0,1988-04-23,1998-04-01,13240300
4186032021,경기도,안성군,금광면,내우리,0,1988-04-23,1998-04-01,13240301
4186032022,경기도,안성군,금광면,개산리,0,1988-04-23,1998-04-01,13240302
4186032023,경기도,안성군,금광면,장죽리,0,1988-04-23,1998-04-01,13240303
4186032024,경기도,안성군,금광면,상중리,0,1988-04-23,1998-04-01,13240304
4186032025,경기도,안성군,금광면,금광리,0,1988-04-23,1998-04-01,13240305
4186032026,경기도,안성군,금광면,농촌리,0,1988-04-23,1998-04-01,13240306
4186032027,경기도,안성군,금광면,현곡리,0,1988-04-23,1998-04-01,13240307
4186032028,경기도,안성군,금광면,삼흥리,0,1988-04-23,1998-04-01,13240308
4186032029,경기도,안성군,금광면,사흥리,0,1988-04-23,1998-04-01,13240309
4186032030,경기도,안성군,금광면,오흥리,0,1988-04-23,1998-04-01,13240310
4186032031,경기도,안성군,금광면,한운리,0,1988-04-23,1998-04-01,13240311
4186032032,경기도,안성군,금광면,현수리,0,1988-04-23,1998-04-01,13240312
4186032033,경기도,안성군,금광면,오산리,0,1988-04-23,1998-04-01,13240313
4186032034,경기도,안성군,금광면,옥정리,0,1988-04-23,1998-04-01,13240314
4186032035,경기도,안성군,금광면,석하리,0,1988-04-23,1998-04-01,13240315
4186032036,경기도,안성군,금광면,신양복리,0,1988-04-23,1998-04-01,13240316
4186033000,경기도,안성군,서운면,,0,1988-04-23,1998-04-01,13240400
4186033021,경기도,안성군,서운면,인리,0,1988-04-23,1998-04-01,13240401
4186033022,경기도,안성군,서운면,중리,0,1988-04-23,1998-04-01,13240402
4186033023,경기도,안성군,서운면,청용리,0,1988-04-23,1998-04-01,13240403
4186033024,경기도,안성군,서운면,송정리,0,1988-04-23,1998-04-01,13240404
4186033025,경기도,안성군,서운면,신촌리,0,1988-04-23,1998-04-01,13240405
4186033026,경기도,안성군,서운면,산평리,0,1988-04-23,1998-04-01,13240406
4186033027,경기도,안성군,서운면,현매리,0,1988-04-23,1998-04-01,13240407
4186033028,경기도,안성군,서운면,동촌리,0,1988-04-23,1998-04-01,13240408
4186033029,경기도,안성군,서운면,신흥리,0,1988-04-23,1998-04-01,13240409
4186033030,경기도,안성군,서운면,신능리,0,1988-04-23,1998-04-01,13240410
4186033031,경기도,안성군,서운면,신기리,0,1988-04-23,1998-04-01,13240411
4186033032,경기도,안성군,서운면,송산리,0,1988-04-23,1998-04-01,13240412
4186033033,경기도,안성군,서운면,오촌리,0,1988-04-23,1998-04-01,13240413
4186033034,경기도,안성군,서운면,양촌리,0,1988-04-23,1998-04-01,13240414
4186033035,경기도,안성군,서운면,북산리,0,1988-04-23,1998-04-01,13240415
4186034000,경기도,안성군,미양면,,0,1988-04-23,1998-04-01,13240500
4186034021,경기도,안성군,미양면,구례리,0,1988-04-23,1998-04-01,13240501
4186034022,경기도,안성군,미양면,계륵리,0,1988-04-23,1998-04-01,13240502
4186034023,경기도,안성군,미양면,개정리,0,1988-04-23,1998-04-01,13240503
4186034024,경기도,안성군,미양면,신계리,0,1988-04-23,1998-04-01,13240504
4186034025,경기도,안성군,미양면,법전리,0,1988-04-23,1998-04-01,13240505
4186034026,경기도,안성군,미양면,용두리,0,1988-04-23,1998-04-01,13240506
4186034027,경기도,안성군,미양면,고지리,0,1988-04-23,1998-04-01,13240507
4186034028,경기도,안성군,미양면,정동리,0,1988-04-23,1998-04-01,13240508
4186034029,경기도,안성군,미양면,구수리,0,1988-04-23,1998-04-01,13240509
4186034030,경기도,안성군,미양면,진촌리,0,1988-04-23,1998-04-01,13240510
4186034031,경기도,안성군,미양면,갈전리,0,1988-04-23,1998-04-01,13240511
4186034032,경기도,안성군,미양면,양지리,0,1988-04-23,1998-04-01,13240512
4186034033,경기도,안성군,미양면,보체리,0,1988-04-23,1998-04-01,13240513
4186034034,경기도,안성군,미양면,신기리,0,1988-04-23,1998-04-01,13240514
4186034035,경기도,안성군,미양면,강덕리,0,1988-04-23,1998-04-01,13240515
4186034036,경기도,안성군,미양면,후평리,0,1988-04-23,1998-04-01,13240516
4186034037,경기도,안성군,미양면,마산리,0,1988-04-23,1998-04-01,13240517
4186034038,경기도,안성군,미양면,양변리,0,1988-04-23,1998-04-01,13240518
4186035000,경기도,안성군,대덕면,,0,1988-04-23,1998-04-01,13240600
4186035021,경기도,안성군,대덕면,소현리,0,1988-04-23,1998-04-01,13240601
4186035022,경기도,안성군,대덕면,토현리,0,1988-04-23,1998-04-01,13240602
4186035023,경기도,안성군,대덕면,모산리,0,1988-04-23,1998-04-01,13240603
4186035024,경기도,안성군,대덕면,보동리,0,1988-04-23,1998-04-01,13240604
4186035025,경기도,안성군,대덕면,명당리,0,1988-04-23,1998-04-01,13240605
4186035026,경기도,안성군,대덕면,진현리,0,1988-04-23,1998-04-01,13240606
4186035027,경기도,안성군,대덕면,건지리,0,1988-04-23,1998-04-01,13240607
4186035028,경기도,안성군,대덕면,내리,0,1988-04-23,1998-04-01,13240608
4186035029,경기도,안성군,대덕면,대농리,0,1988-04-23,1998-04-01,13240609
4186035030,경기도,안성군,대덕면,죽리,0,1988-04-23,1998-04-01,13240610
4186035031,경기도,안성군,대덕면,신령리,0,1988-04-23,1998-04-01,13240611
4186035032,경기도,안성군,대덕면,무능리,0,1988-04-23,1998-04-01,13240612
4186035033,경기도,안성군,대덕면,소내리,0,1988-04-23,1998-04-01,13240613
4186035034,경기도,안성군,대덕면,삼한리,0,1988-04-23,1998-04-01,13240614
4186036000,경기도,안성군,양성면,,0,1988-04-23,1998-04-01,13240700
4186036021,경기도,안성군,양성면,동항리,0,1988-04-23,1998-04-01,13240701
4186036022,경기도,안성군,양성면,구장리,0,1988-04-23,1998-04-01,13240702
4186036023,경기도,안성군,양성면,석화리,0,1988-04-23,1998-04-01,13240703
4186036024,경기도,안성군,양성면,추곡리,0,1988-04-23,1998-04-01,13240704
4186036025,경기도,안성군,양성면,조일리,0,1988-04-23,1998-04-01,13240705
4186036026,경기도,안성군,양성면,도곡리,0,1988-04-23,1998-04-01,13240706
4186036027,경기도,안성군,양성면,산정리,0,1988-04-23,1998-04-01,13240707
4186036028,경기도,안성군,양성면,이현리,0,1988-04-23,1998-04-01,13240708
4186036029,경기도,안성군,양성면,장서리,0,1988-04-23,1998-04-01,13240709
4186036030,경기도,안성군,양성면,난실리,0,1988-04-23,1998-04-01,13240710
4186036031,경기도,안성군,양성면,노곡리,0,1988-04-23,1998-04-01,13240711
4186036032,경기도,안성군,양성면,미산리,0,1988-04-23,1998-04-01,13240712
4186036033,경기도,안성군,양성면,방축리,0,1988-04-23,1998-04-01,13240713
4186036034,경기도,안성군,양성면,필산리,0,1988-04-23,1998-04-01,13240714
4186036035,경기도,안성군,양성면,덕봉리,0,1988-04-23,1998-04-01,13240715
4186036036,경기도,안성군,양성면,명목리,0,1988-04-23,1998-04-01,13240716
4186036037,경기도,안성군,양성면,삼암리,0,1988-04-23,1998-04-01,13240717
4186036038,경기도,안성군,양성면,방신리,0,1988-04-23,1998-04-01,13240718
4186037000,경기도,안성군,공도면,,0,1988-04-23,1998-04-01,13240800
4186037001,경기도,안성군,공도면,소사리,0,1988-04-23,1988-04-23,
4186037021,경기도,안성군,공도면,양기리,0,1988-04-23,1998-04-01,13240802
4186037022,경기도,안성군,공도면,웅교리,0,1988-04-23,1998-04-01,13240803
4186037023,경기도,안성군,공도면,신두리,0,1988-04-23,1998-04-01,13240804
4186037024,경기도,안성군,공도면,중복리,0,1988-04-23,1998-04-01,13240805
4186037025,경기도,안성군,공도면,용두리,0,1988-04-23,1998-04-01,13240806
4186037026,경기도,안성군,공도면,승두리,0,1988-04-23,1998-04-01,13240807
4186037027,경기도,안성군,공도면,건천리,0,1988-04-23,1998-04-01,13240808
4186037028,경기도,안성군,공도면,불당리,0,1988-04-23,1998-04-01,13240809
4186037029,경기도,안성군,공도면,만정리,0,1988-04-23,1998-04-01,13240810
4186037030,경기도,안성군,공도면,마정리,0,1988-04-23,1998-04-01,13240811
4186037031,경기도,안성군,공도면,진사리,0,1988-04-23,1998-04-01,13240812
4186038000,경기도,안성군,원곡면,,0,1988-04-23,1998-04-01,13240900
4186038001,경기도,안성군,원곡면,용이리,0,1988-04-23,1988-04-23,
4186038002,경기도,안성군,원곡면,죽백리,0,1988-04-23,1988-04-23,
4186038003,경기도,안성군,원곡면,청용리,0,1988-04-23,1988-04-23,
4186038004,경기도,안성군,원곡면,월곡리,0,1988-04-23,1988-04-23,
4186038021,경기도,안성군,원곡면,성은리,0,1988-04-23,1998-04-01,13240902
4186038022,경기도,안성군,원곡면,칠곡리,0,1988-04-23,1998-04-01,13240904
4186038023,경기도,안성군,원곡면,지문리,0,1988-04-23,1998-04-01,13240905
4186038024,경기도,안성군,원곡면,산하리,0,1988-04-23,1998-04-01,13240907
4186038025,경기도,안성군,원곡면,내가천리,0,1988-04-23,1998-04-01,13240908
4186038026,경기도,안성군,원곡면,외가천리,0,1988-04-23,1998-04-01,13240909
4186038027,경기도,안성군,원곡면,반제리,0,1988-04-23,1998-04-01,13240910
4186038028,경기도,안성군,원곡면,성주리,0,1988-04-23,1998-04-01,13240912
4186039000,경기도,안성군,일죽면,,0,1988-04-23,1998-04-01,13241000
4186039021,경기도,안성군,일죽면,월정리,0,1988-04-23,1998-04-01,13241001
4186039022,경기도,안성군,일죽면,주천리,0,1988-04-23,1998-04-01,13241002
4186039023,경기도,안성군,일죽면,죽림리,0,1988-04-23,1998-04-01,13241003
4186039024,경기도,안성군,일죽면,가리,0,1988-04-23,1998-04-01,13241004
4186039025,경기도,안성군,일죽면,산북리,0,1988-04-23,1998-04-01,13241005
4186039026,경기도,안성군,일죽면,당촌리,0,1988-04-23,1998-04-01,13241006
4186039027,경기도,안성군,일죽면,방초리,0,1988-04-23,1998-04-01,13241007
4186039028,경기도,안성군,일죽면,송천리,0,1988-04-23,1998-04-01,13241008
4186039029,경기도,안성군,일죽면,고은리,0,1988-04-23,1998-04-01,13241009
4186039030,경기도,안성군,일죽면,화곡리,0,1988-04-23,1998-04-01,13241010
4186039031,경기도,안성군,일죽면,능국리,0,1988-04-23,1998-04-01,13241011
4186039032,경기도,안성군,일죽면,신흥리,0,1988-04-23,1998-04-01,13241012
4186039033,경기도,안성군,일죽면,금산리,0,1988-04-23,1998-04-01,13241013
4186039034,경기도,안성군,일죽면,장암리,0,1988-04-23,1998-04-01,13241014
4186039035,경기도,안성군,일죽면,화봉리,0,1988-04-23,1998-04-01,13241015
4186040000,경기도,안성군,이죽면,,0,1988-04-23,1992-10-01,0
4186040021,경기도,안성군,이죽면,죽산리,0,1988-04-23,1992-10-01,0
4186040022,경기도,안성군,이죽면,매산리,0,1988-04-23,1992-10-01,0
4186040023,경기도,안성군,이죽면,장원리,0,1988-04-23,1992-10-01,0
4186040024,경기도,안성군,이죽면,두현리,0,1988-04-23,1992-10-01,0
4186040025,경기도,안성군,이죽면,장능리,0,1988-04-23,1992-10-01,0
4186040026,경기도,안성군,이죽면,장계리,0,1988-04-23,1992-10-01,0
4186040027,경기도,안성군,이죽면,용설리,0,1988-04-23,1992-10-01,0
4186040028,경기도,안성군,이죽면,칠장리,0,1988-04-23,1992-10-01,0
4186040029,경기도,안성군,이죽면,당목리,0,1988-04-23,1992-10-01,0
4186040030,경기도,안성군,이죽면,두교리,0,1988-04-23,1992-10-01,0
4186040500,경기도,안성군,죽산면,,0,1992-10-01,1998-04-01,4186040000
4186040521,경기도,안성군,죽산면,죽산리,0,1992-10-01,1998-04-01,4186040021
4186040522,경기도,안성군,죽산면,매산리,0,1992-10-01,1998-04-01,4186040022
4186040523,경기도,안성군,죽산면,장원리,0,1992-10-01,1998-04-01,4186040023
4186040524,경기도,안성군,죽산면,두현리,0,1992-10-01,1998-04-01,4186040024
4186040525,경기도,안성군,죽산면,장능리,0,1992-10-01,1998-04-01,4186040025
4186040526,경기도,안성군,죽산면,장계리,0,1992-10-01,1998-04-01,4186040026
4186040527,경기도,안성군,죽산면,용설리,0,1992-10-01,1998-04-01,4186040027
4186040528,경기도,안성군,죽산면,칠장리,0,1992-10-01,1998-04-01,4186040028
4186040529,경기도,안성군,죽산면,당목리,0,1992-10-01,1998-04-01,4186040029
4186040530,경기도,안성군,죽산면,두교리,0,1992-10-01,1998-04-01,4186040030
4186041000,경기도,안성군,삼죽면,,0,1988-04-23,1998-04-01,13241200
4186041001,경기도,안성군,삼죽면,동평리,0,1988-04-23,1988-04-23,
4186041002,경기도,안성군,삼죽면,남풍리,0,1988-04-23,1988-04-23,
4186041003,경기도,안성군,삼죽면,가현리,0,1988-04-23,1988-04-23,
4186041021,경기도,안성군,삼죽면,내장리,0,1988-04-23,1998-04-01,13241201
4186041022,경기도,안성군,삼죽면,율곡리,0,1988-04-23,1998-04-01,13241202
4186041023,경기도,안성군,삼죽면,용월리,0,1988-04-23,1998-04-01,13241203
4186041024,경기도,안성군,삼죽면,덕산리,0,1988-04-23,1998-04-01,13241204
4186041025,경기도,안성군,삼죽면,배태리,0,1988-04-23,1998-04-01,13241205
4186041026,경기도,안성군,삼죽면,내강리,0,1988-04-23,1998-04-01,13241206
4186041027,경기도,안성군,삼죽면,진촌리,0,1988-04-23,1998-04-01,13241207
4186041028,경기도,안성군,삼죽면,미장리,0,1988-04-23,1998-04-01,13241208
4186041029,경기도,안성군,삼죽면,마전리,0,1988-04-23,1998-04-01,13241209
4186041030,경기도,안성군,삼죽면,기솔리,0,1988-04-23,1998-04-01,13241212
4186042000,경기도,안성군,고삼면,,0,1988-04-23,1998-04-01,13241300
4186042021,경기도,안성군,고삼면,쌍지리,0,1988-04-23,1998-04-01,13241301
4186042022,경기도,안성군,고삼면,신창리,0,1988-04-23,1998-04-01,13241302
4186042023,경기도,안성군,고삼면,대갈리,0,1988-04-23,1998-04-01,13241303
4186042024,경기도,안성군,고삼면,가유리,0,1988-04-23,1998-04-01,13241304
4186042025,경기도,안성군,고삼면,삼은리,0,1988-04-23,1998-04-01,13241305
4186042026,경기도,안성군,고삼면,봉산리,0,1988-04-23,1998-04-01,13241306
4186042027,경기도,안성군,고삼면,월향리,0,1988-04-23,1998-04-01,13241307
4187000000,경기도,김포군,,,0,1988-04-23,1998-04-01,13250000
4187003000,경기도,김포군,김포면,,0,1988-04-23,1988-04-23,
4187003001,경기도,김포군,김포면,북변리,0,1988-04-23,1988-04-23,
4187003002,경기도,김포군,김포면,걸포리,0,1988-04-23,1988-04-23,
4187003003,경기도,김포군,김포면,운양리,0,1988-04-23,1988-04-23,
4187003004,경기도,김포군,김포면,장기리,0,1988-04-23,1988-04-23,
4187003005,경기도,김포군,김포면,감정리,0,1988-04-23,1988-04-23,
4187003006,경기도,김포군,김포면,사우리,0,1988-04-23,1988-04-23,
4187003007,경기도,김포군,김포면,풍무리,0,1988-04-23,1988-04-23,
4187003500,경기도,김포군,오정면,,0,1988-04-23,1988-04-23,
4187003501,경기도,김포군,오정면,원종리,0,1988-04-23,1988-04-23,
4187003502,경기도,김포군,오정면,임학리,0,1988-04-23,1988-04-23,
4187003503,경기도,김포군,오정면,용종리,0,1988-04-23,1988-04-23,
4187003504,경기도,김포군,오정면,병방리,0,1988-04-23,1988-04-23,
4187003505,경기도,김포군,오정면,방제리,0,1988-04-23,1988-04-23,
4187003506,경기도,김포군,오정면,박촌리,0,1988-04-23,1988-04-23,
4187003507,경기도,김포군,오정면,동양리,0,1988-04-23,1988-04-23,
4187003508,경기도,김포군,오정면,가현리,0,1988-04-23,1988-04-23,
4187003509,경기도,김포군,오정면,상야리,0,1988-04-23,1988-04-23,
